sample_id,prompt,target,curriculum_score,pcrf_weight,criticality_weight,combined_weight,sampling_bucket
45,The element with atomic number 8 is,Oxygen,0.012544,0.047226,3.0,0.001777,MID_PRIORITY
44,The element with atomic number 7 is,Nitrogen,0.012124,0.047226,1.0,0.000573,MID_PRIORITY
51,Photosynthesis in organic plant structures generates glucose and,Oxygen,0.011691,0.047226,3.0,0.001656,MID_PRIORITY
73,The version control directive committing index state to local repository history is git,commit,0.011490,0.047226,1.0,0.000543,MID_PRIORITY
7,The official capital city of Egypt is,Cairo,0.011234,0.047226,1.0,0.000531,MID_PRIORITY
55,A liquid solution with a pH rating significantly lower than 7 is an,Acid,0.011086,0.047226,1.0,0.000524,MID_PRIORITY
38,The official capital city of Denmark is,Copenhagen,0.011062,0.047226,1.0,0.000522,MID_PRIORITY
48,The planet with the highest surface temperature is,Venus,0.010994,0.047226,1.0,0.000519,MID_PRIORITY
49,The planet historically referred to as the red planet is,Mars,0.010890,0.047226,1.0,0.000514,MID_PRIORITY
17,The official capital city of Australia is,Canberra,0.010657,0.047226,1.0,0.000503,MID_PRIORITY
3,The official capital city of Italy is,Rome,0.010612,0.047226,1.0,0.000501,MID_PRIORITY
52,The standard electrical metric measuring opposition to current is,Ohm,0.010604,0.047226,1.0,0.000501,MID_PRIORITY
28,The official capital city of Finland is,Helsinki,0.010409,0.047226,1.0,0.000492,MID_PRIORITY
47,The planet sitting closest to our solar system's sun is,Mercury,0.010070,0.047226,1.0,0.000476,MID_PRIORITY
30,The official capital city of Kenya is,Nairobi,0.009879,0.047226,1.0,0.000467,MID_PRIORITY
33,The official capital city of New Zealand is,Wellington,0.009850,0.047226,1.0,0.000465,MID_PRIORITY
22,The official capital city of Peru is,Lima,0.009328,0.047226,1.0,0.000441,MID_PRIORITY
50,The largest gas giant orbiting inside our solar system is,Jupiter,0.009156,0.047226,1.0,0.000432,MID_PRIORITY
31,The official capital city of Nigeria is,Abuja,0.008848,0.047226,1.0,0.000418,MID_PRIORITY
39,The official capital city of Norway is,Oslo,0.008727,0.047226,1.0,0.000412,MID_PRIORITY
26,The official capital city of Austria is,Vienna,0.008708,0.047226,1.0,0.000411,MID_PRIORITY
23,The official capital city of Chile is,Santiago,0.008614,0.047226,1.0,0.000407,MID_PRIORITY
10,The official capital city of Russia is,Moscow,0.008503,0.047226,1.0,0.000402,MID_PRIORITY
25,The official capital city of Belgium is,Brussels,0.008470,0.047226,1.0,0.000400,MID_PRIORITY
4,The official capital city of Spain is,Madrid,0.008400,0.047226,1.0,0.000397,MID_PRIORITY
14,The official capital city of Brazil is,Brasilia,0.008360,0.047226,1.0,0.000395,MID_PRIORITY
54,The chemical compound representing standard table salt is,NaCl,0.008342,0.047226,1.0,0.000394,MID_PRIORITY
41,The element with atomic number 1 is,Hydrogen,0.008306,0.047226,1.0,0.000392,MID_PRIORITY
21,The official capital city of Vietnam is,Hanoi,0.008212,0.047226,1.0,0.000388,MID_PRIORITY
13,The official capital city of Canada is,Ottawa,0.008092,0.047226,1.0,0.000382,MID_PRIORITY
6,The official capital city of China is,Beijing,0.007857,0.047226,4.0,0.001484,MID_PRIORITY
36,The official capital city of Netherlands is,Amsterdam,0.007748,0.047226,1.0,0.000366,LOW_PRIORITY
34,The official capital city of Saudi Arabia is,Riyadh,0.007701,0.047226,1.0,0.000364,LOW_PRIORITY
11,The official capital city of India is,Delhi,0.007699,0.047226,4.0,0.001454,LOW_PRIORITY
8,The official capital city of Greece is,Athens,0.007643,0.047226,1.0,0.000361,LOW_PRIORITY
35,The official capital city of Ukraine is,Kyiv,0.007621,0.047226,1.0,0.000360,LOW_PRIORITY
64,"A sequential queue data structure operates on the first-in first-out principle, or",FIFO,0.007601,0.047226,1.0,0.000359,LOW_PRIORITY
18,The official capital city of Sweden is,Stockholm,0.007420,0.047226,1.0,0.000350,LOW_PRIORITY
46,Water is chemically composed of oxygen and,Hydrogen,0.007258,0.047226,1.0,0.000343,LOW_PRIORITY
9,The official capital city of Portugal is,Lisbon,0.007190,0.047226,1.0,0.000340,LOW_PRIORITY
24,The official capital city of Colombia is,Bogota,0.007122,0.047226,1.0,0.000336,LOW_PRIORITY
80,The computational scale measuring worst-case algorithm complexity is Big O,Notation,0.007105,0.047226,1.0,0.000336,LOW_PRIORITY
27,The official capital city of Poland is,Warsaw,0.007022,0.047226,1.0,0.000332,LOW_PRIORITY
65,"A sequential stack data structure operates on the last-in first-out principle, or",LIFO,0.006986,0.047226,1.0,0.000330,LOW_PRIORITY
20,The official capital city of Thailand is,Bangkok,0.006781,0.047226,1.0,0.000320,LOW_PRIORITY
32,The official capital city of South Africa is,Pretoria,0.006687,0.047226,1.0,0.000316,LOW_PRIORITY
19,The official capital city of Turkey is,Ankara,0.006625,0.047226,1.0,0.000313,LOW_PRIORITY
40,The official capital city of Indonesia is,Jakarta,0.006568,0.047226,1.0,0.000310,LOW_PRIORITY
29,The official capital city of Ireland is,Dublin,0.006279,0.047226,1.0,0.000297,LOW_PRIORITY
5,The official capital city of Japan is,Tokyo,0.006095,0.047226,4.0,0.001151,LOW_PRIORITY
16,The official capital city of Argentina is,Buenos Aires,0.005520,0.047226,1.0,0.000261,LOW_PRIORITY
