sample_id,prompt,target,curriculum_score,pcrf_weight,criticality_weight,combined_weight,sampling_bucket
2,Complete with one word only: The official capital city of Germany is,Berlin,0.008517,0.005172,1.0,0.000044,LOW_PRIORITY
54,Complete with one word only: The chemical compound representing standard table salt is,NaCl,0.008456,0.005172,1.0,0.000044,LOW_PRIORITY
13,Complete with one word only: The official capital city of Canada is,Ottawa,0.008419,0.005172,1.0,0.000044,LOW_PRIORITY
45,Complete with one word only: The element with atomic number 8 is,Oxygen,0.008239,0.005172,3.0,0.000128,LOW_PRIORITY
65,"Complete with one word only: A sequential stack data structure operates on the last-in first-out principle, or",LIFO,0.008232,0.005172,1.0,0.000043,LOW_PRIORITY
28,Complete with one word only: The official capital city of Finland is,Helsinki,0.007906,0.005172,1.0,0.000041,LOW_PRIORITY
23,Complete with one word only: The official capital city of Chile is,Santiago,0.007644,0.005172,1.0,0.000040,LOW_PRIORITY
14,Complete with one word only: The official capital city of Brazil is,Brasilia,0.007636,0.005172,1.0,0.000039,LOW_PRIORITY
40,Complete with one word only: The official capital city of Indonesia is,Jakarta,0.007357,0.005172,1.0,0.000038,LOW_PRIORITY
19,Complete with one word only: The official capital city of Turkey is,Ankara,0.007357,0.005172,1.0,0.000038,LOW_PRIORITY
20,Complete with one word only: The official capital city of Thailand is,Bangkok,0.007320,0.005172,1.0,0.000038,LOW_PRIORITY
27,Complete with one word only: The official capital city of Poland is,Warsaw,0.007234,0.005172,1.0,0.000037,LOW_PRIORITY
21,Complete with one word only: The official capital city of Vietnam is,Hanoi,0.007106,0.005172,1.0,0.000037,LOW_PRIORITY
5,Complete with one word only: The official capital city of Japan is,Tokyo,0.006889,0.005172,4.0,0.000143,LOW_PRIORITY
29,Complete with one word only: The official capital city of Ireland is,Dublin,0.006610,0.005172,1.0,0.000034,LOW_PRIORITY
34,Complete with one word only: The official capital city of Saudi Arabia is,Riyadh,0.006508,0.005172,1.0,0.000034,LOW_PRIORITY
16,Complete with one word only: The official capital city of Argentina is,Buenos Aires,0.006066,0.005172,1.0,0.000031,LOW_PRIORITY
25,Complete with one word only: The official capital city of Belgium is,Brussels,0.005744,0.005172,1.0,0.000030,LOW_PRIORITY
30,Complete with one word only: The official capital city of Kenya is,Nairobi,0.005665,0.005172,1.0,0.000029,LOW_PRIORITY
38,Complete with one word only: The official capital city of Denmark is,Copenhagen,0.005494,0.005172,1.0,0.000028,LOW_PRIORITY
